scenario,level,cluster,name,year,metric,value
base,line,c3,dairy,2028,forgone_exports,0.0
base,line,c3,dairy,2028,net_fx,1049760.0
base,line,c3,dairy,2028,jobs,14.4
base,line,c3,dairy,2028,investment,1980000.0
base,line,c3,dairy,2028,capital_goods_imports,1386000.0
base,line,c3,dairy,2028,tax_gross,33194.51470588236
base,line,c3,dairy,2028,customs_forgone,33592.32
base,line,c3,dairy,2028,tax_revenue,-397.8052941176429
base,line,c3,dairy,2029,volume,9000000.0
base,line,c3,dairy,2029,gross_output,6480000.0
base,line,c3,dairy,2029,value_added,1231200.0
base,line,c3,dairy,2029,indirect_va,2208384.0
base,line,c3,dairy,2029,induced_va,512143.94117647066
base,line,c3,dairy,2029,total_va,3951727.941176471
base,line,c3,dairy,2029,household_income,2371036.7647058824
base,line,c3,dairy,2029,import_substitution,3499200.0
base,line,c3,dairy,2029,exports,648000.0
base,line,c3,dairy,2029,imported_inputs,648000.0
base,line,c3,dairy,2029,forgone_exports,0.0
base,line,c3,dairy,2029,net_fx,3499200.0
base,line,c3,dairy,2029,jobs,33.6
base,line,c3,dairy,2029,investment,2639999.9999999995
base,line,c3,dairy,2029,capital_goods_imports,1847999.9999999995
base,line,c3,dairy,2029,tax_gross,110648.38235294119
base,line,c3,dairy,2029,customs_forgone,111974.40000000001
base,line,c3,dairy,2029,tax_revenue,-1326.0176470588194
base,line,c3,dairy,2030,volume,17100000.0
base,line,c3,dairy,2030,gross_output,12312000.0
base,line,c3,dairy,2030,value_added,2339280.0
base,line,c3,dairy,2030,indirect_va,4195929.600000001
base,line,c3,dairy,2030,induced_va,973073.4882352944
base,line,c3,dairy,2030,total_va,7508283.088235294
base,line,c3,dairy,2030,household_income,4504969.852941177
base,line,c3,dairy,2030,import_substitution,6648480.0
base,line,c3,dairy,2030,exports,1231200.0
base,line,c3,dairy,2030,imported_inputs,1231200.0
base,line,c3,dairy,2030,forgone_exports,0.0
base,line,c3,dairy,2030,net_fx,6648480.0
base,line,c3,dairy,2030,jobs,57.6
base,line,c3,dairy,2030,investment,3300000.0
base,line,c3,dairy,2030,capital_goods_imports,2310000.0
base,line,c3,dairy,2030,tax_gross,210231.92647058825
base,line,c3,dairy,2030,customs_forgone,212751.36000000002
base,line,c3,dairy,2030,tax_revenue,-2519.4335294117627
base,line,c3,dairy,2031,volume,25200000.0
base,line,c3,dairy,2031,gross_output,18144000.0
base,line,c3,dairy,2031,value_added,3447360.0
base,line,c3,dairy,2031,indirect_va,6183475.2
base,line,c3,dairy,2031,induced_va,1434003.0352941176
base,line,c3,dairy,2031,total_va,11064838.235294117
base,line,c3,dairy,2031,household_income,6638902.941176469
base,line,c3,dairy,2031,import_substitution,9797760.0
base,line,c3,dairy,2031,exports,1814400.0
base,line,c3,dairy,2031,imported_inputs,1814400.0
base,line,c3,dairy,2031,forgone_exports,0.0
base,line,c3,dairy,2031,net_fx,9797760.0
base,line,c3,dairy,2031,jobs,76.80000000000001
base,line,c3,dairy,2031,investment,2640000.000000001
base,line,c3,dairy,2031,capital_goods_imports,1848000.0000000005
base,line,c3,dairy,2031,tax_gross,309815.4705882353
base,line,c3,dairy,2031,customs_forgone,313528.32
base,line,c3,dairy,2031,tax_revenue,-3712.849411764706
base,line,c3,dairy,2032,volume,32400000.0
base,line,c3,dairy,2032,gross_output,23328000.0
base,line,c3,dairy,2032,value_added,4432320.0
base,line,c3,dairy,2032,indirect_va,7950182.4
base,line,c3,dairy,2032,induced_va,1843718.1882352945
base,line,c3,dairy,2032,total_va,14226220.588235294
base,line,c3,dairy,2032,household_income,8535732.352941176
base,line,c3,dairy,2032,import_substitution,12597120.0
base,line,c3,dairy,2032,exports,2332800.0
base,line,c3,dairy,2032,imported_inputs,2332800.0
base,line,c3,dairy,2032,forgone_exports,0.0
base,line,c3,dairy,2032,net_fx,12597120.0
base,line,c3,dairy,2032,jobs,96.0
base,line,c3,dairy,2032,investment,2639999.9999999995
base,line,c3,dairy,2032,capital_goods_imports,1847999.9999999995
base,line,c3,dairy,2032,tax_gross,398334.17647058825
base,line,c3,dairy,2032,customs_forgone,403107.84
base,line,c3,dairy,2032,tax_revenue,-4773.663529411773
base,line,c3,soap,2028,volume,1125.0
base,line,c3,soap,2028,gross_output,900000.0
base,line,c3,soap,2028,value_added,180000.0
base,line,c3,soap,2028,indirect_va,72000.0
base,line,c3,soap,2028,induced_va,37522.05882352942
base,line,c3,soap,2028,total_va,289522.0588235294
base,line,c3,soap,2028,household_income,173713.23529411762
base,line,c3,soap,2028,import_substitution,900000.0
base,line,c3,soap,2028,exports,0.0
base,line,c3,soap,2028,imported_inputs,540000.0
base,line,c3,soap,2028,forgone_exports,0.0
base,line,c3,soap,2028,net_fx,360000.0
base,line,c3,soap,2028,jobs,13.92
base,line,c3,soap,2028,investment,1050000.0
base,line,c3,soap,2028,capital_goods_imports,735000.0
base,line,c3,soap,2028,tax_gross,8106.617647058823
base,line,c3,soap,2028,customs_forgone,28800.0
base,line,c3,soap,2028,tax_revenue,-20693.382352941175
base,line,c3,soap,2029,volume,3750.0
base,line,c3,soap,2029,gross_output,3000000.0
base,line,c3,soap,2029,value_added,600000.0
base,line,c3,soap,2029,indirect_va,240000.0
base,line,c3,soap,2029,induced_va,125073.52941176473
base,line,c3,soap,2029,total_va,965073.5294117647
base,line,c3,soap,2029,household_income,579044.1176470588
base,line,c3,soap,2029,import_substitution,3000000.0
base,line,c3,soap,2029,exports,0.0
base,line,c3,soap,2029,imported_inputs,1800000.0
base,line,c3,soap,2029,forgone_exports,0.0
base,line,c3,soap,2029,net_fx,1200000.0
base,line,c3,soap,2029,jobs,32.48
base,line,c3,soap,2029,investment,1399999.9999999998
base,line,c3,soap,2029,capital_goods_imports,979999.9999999998
base,line,c3,soap,2029,tax_gross,27022.058823529413
base,line,c3,soap,2029,customs_forgone,96000.0
base,line,c3,soap,2029,tax_revenue,-68977.94117647059
base,line,c3,soap,2030,volume,7125.0
base,line,c3,soap,2030,gross_output,5700000.0
base,line,c3,soap,2030,value_added,1140000.0
base,line,c3,soap,2030,indirect_va,456000.0
base,line,c3,soap,2030,induced_va,237639.70588235298
base,line,c3,soap,2030,total_va,1833639.705882353
base,line,c3,soap,2030,household_income,1100183.8235294118
base,line,c3,soap,2030,import_substitution,5700000.0
base,line,c3,soap,2030,exports,0.0
base,line,c3,soap,2030,imported_inputs,3420000.0
base,line,c3,soap,2030,forgone_exports,0.0
base,line,c3,soap,2030,net_fx,2280000.0
base,line,c3,soap,2030,jobs,55.68
base,line,c3,soap,2030,investment,1750000.0
base,line,c3,soap,2030,capital_goods_imports,1225000.0
base,line,c3,soap,2030,tax_gross,51341.91176470589
base,line,c3,soap,2030,customs_forgone,182400.0
base,line,c3,soap,2030,tax_revenue,-131058.08823529411
base,line,c3,soap,2031,volume,10500.0
base,line,c3,soap,2031,gross_output,8400000.0
base,line,c3,soap,2031,value_added,1680000.0
base,line,c3,soap,2031,indirect_va,672000.0
base,line,c3,soap,2031,induced_va,350205.8823529412
base,line,c3,soap,2031,total_va,2702205.882352941
base,line,c3,soap,2031,household_income,1621323.5294117646
base,line,c3,soap,2031,import_substitution,8400000.0
base,line,c3,soap,2031,exports,0.0
base,line,c3,soap,2031,imported_inputs,5040000.0
base,line,c3,soap,2031,forgone_exports,0.0
base,line,c3,soap,2031,net_fx,3360000.0
base,line,c3,soap,2031,jobs,74.24
base,line,c3,soap,2031,investment,1400000.0000000005
base,line,c3,soap,2031,capital_goods_imports,980000.0000000002
base,line,c3,soap,2031,tax_gross,75661.76470588235
base,line,c3,soap,2031,customs_forgone,268800.0
base,line,c3,soap,2031,tax_revenue,-193138.23529411765
base,line,c3,soap,2032,volume,13500.0
base,line,c3,soap,2032,gross_output,10800000.0
base,line,c3,soap,2032,value_added,2160000.0
base,line,c3,soap,2032,indirect_va,864000.0
base,line,c3,soap,2032,induced_va,450264.705882353
base,line,c3,soap,2032,total_va,3474264.705882353
base,line,c3,soap,2032,household_income,2084558.8235294116
base,line,c3,soap,2032,import_substitution,10800000.0
base,line,c3,soap,2032,exports,0.0
base,line,c3,soap,2032,imported_inputs,6480000.0
base,line,c3,soap,2032,forgone_exports,0.0
base,line,c3,soap,2032,net_fx,4320000.0
base,line,c3,soap,2032,jobs,92.8
base,line,c3,soap,2032,investment,1399999.9999999998
base,line,c3,soap,2032,capital_goods_imports,979999.9999999998
base,line,c3,soap,2032,tax_gross,97279.41176470587
base,line,c3,soap,2032,customs_forgone,345600.0
base,line,c3,soap,2032,tax_revenue,-248320.58823529413
base,line,c3,diapers,2028,volume,315.0
base,line,c3,diapers,2028,gross_output,708120.0
base,line,c3,diapers,2028,value_added,141624.0
base,line,c3,diapers,2028,indirect_va,56649.600000000006
base,line,c3,diapers,2028,induced_va,29522.355882352946
base,line,c3,diapers,2028,total_va,227795.95588235295
base,line,c3,diapers,2028,household_income,136677.57352941178
base,line,c3,diapers,2028,import_substitution,708120.0
base,line,c3,diapers,2028,exports,0.0
base,line,c3,diapers,2028,imported_inputs,424872.0
base,line,c3,diapers,2028,forgone_exports,0.0
base,line,c3,diapers,2028,net_fx,283248.0
base,line,c3,diapers,2028,jobs,18.0
base,line,c3,diapers,2028,investment,1350000.0
base,line,c3,diapers,2028,capital_goods_imports,944999.9999999999
base,line,c3,diapers,2028,tax_gross,6378.286764705883
base,line,c3,diapers,2028,customs_forgone,22659.84
base,line,c3,diapers,2028,tax_revenue,-16281.553235294117
base,line,c3,diapers,2029,volume,1050.0
base,line,c3,diapers,2029,gross_output,2360400.0
base,line,c3,diapers,2029,value_added,472080.0
base,line,c3,diapers,2029,indirect_va,188832.0
base,line,c3,diapers,2029,induced_va,98407.85294117649
base,line,c3,diapers,2029,total_va,759319.8529411765
base,line,c3,diapers,2029,household_income,455591.9117647059
base,line,c3,diapers,2029,import_substitution,2360400.0
base,line,c3,diapers,2029,exports,0.0
base,line,c3,diapers,2029,imported_inputs,1416240.0
base,line,c3,diapers,2029,forgone_exports,0.0
base,line,c3,diapers,2029,net_fx,944160.0
base,line,c3,diapers,2029,jobs,42.0
base,line,c3,diapers,2029,investment,1800000.0
base,line,c3,diapers,2029,capital_goods_imports,1260000.0
base,line,c3,diapers,2029,tax_gross,21260.955882352944
base,line,c3,diapers,2029,customs_forgone,75532.8
base,line,c3,diapers,2029,tax_revenue,-54271.84411764706
base,line,c3,diapers,2030,volume,1995.0
base,line,c3,diapers,2030,gross_output,4484760.0
base,line,c3,diapers,2030,value_added,896952.0
base,line,c3,diapers,2030,indirect_va,358780.80000000005
base,line,c3,diapers,2030,induced_va,186974.92058823534
base,line,c3,diapers,2030,total_va,1442707.7205882354
base,line,c3,diapers,2030,household_income,865624.6323529412
base,line,c3,diapers,2030,import_substitution,4484760.0
base,line,c3,diapers,2030,exports,0.0
base,line,c3,diapers,2030,imported_inputs,2690856.0
base,line,c3,diapers,2030,forgone_exports,0.0
base,line,c3,diapers,2030,net_fx,1793904.0
base,line,c3,diapers,2030,jobs,72.0
base,line,c3,diapers,2030,investment,2250000.0
base,line,c3,diapers,2030,capital_goods_imports,1575000.0
base,line,c3,diapers,2030,tax_gross,40395.816176470595
base,line,c3,diapers,2030,customs_forgone,143512.32
base,line,c3,diapers,2030,tax_revenue,-103116.5038235294
base,line,c3,diapers,2031,volume,2940.0
base,line,c3,diapers,2031,gross_output,6609120.0
base,line,c3,diapers,2031,value_added,1321824.0
base,line,c3,diapers,2031,indirect_va,528729.6
base,line,c3,diapers,2031,induced_va,275541.9882352941
base,line,c3,diapers,2031,total_va,2126095.5882352944
base,line,c3,diapers,2031,household_income,1275657.3529411766
base,line,c3,diapers,2031,import_substitution,6609120.0
base,line,c3,diapers,2031,exports,0.0
base,line,c3,diapers,2031,imported_inputs,3965472.0
base,line,c3,diapers,2031,forgone_exports,0.0
base,line,c3,diapers,2031,net_fx,2643648.0
base,line,c3,diapers,2031,jobs,96.0
base,line,c3,diapers,2031,investment,1800000.0000000007
base,line,c3,diapers,2031,capital_goods_imports,1260000.0000000005
base,line,c3,diapers,2031,tax_gross,59530.676470588245
base,line,c3,diapers,2031,customs_forgone,211491.84
base,line,c3,diapers,2031,tax_revenue,-151961.16352941174
base,line,c3,diapers,2032,volume,3780.0
base,line,c3,diapers,2032,gross_output,8497440.0
base,line,c3,diapers,2032,value_added,1699488.0
base,line,c3,diapers,2032,indirect_va,679795.2000000001
base,line,c3,diapers,2032,induced_va,354268.2705882354
base,line,c3,diapers,2032,total_va,2733551.4705882357
base,line,c3,diapers,2032,household_income,1640130.8823529414
base,line,c3,diapers,2032,import_substitution,8497440.0
base,line,c3,diapers,2032,exports,0.0
base,line,c3,diapers,2032,imported_inputs,5098464.0
base,line,c3,diapers,2032,forgone_exports,0.0
base,line,c3,diapers,2032,net_fx,3398976.0
base,line,c3,diapers,2032,jobs,120.0
base,line,c3,diapers,2032,investment,1799999.9999999998
base,line,c3,diapers,2032,capital_goods_imports,1259999.9999999998
base,line,c3,diapers,2032,tax_gross,76539.4411764706
base,line,c3,diapers,2032,customs_forgone,271918.08
base,line,c3,diapers,2032,tax_revenue,-195378.6388235294
base,line,c3,garments,2028,volume,600.0
base,line,c3,garments,2028,gross_output,2880000.0
base,line,c3,garments,2028,value_added,1152000.0
base,line,c3,garments,2028,indirect_va,115200.0
base,line,c3,garments,2028,induced_va,188682.3529411765
base,line,c3,garments,2028,total_va,1455882.3529411764
base,line,c3,garments,2028,household_income,873529.4117647058
base,line,c3,garments,2028,import_substitution,2880000.0
base,line,c3,garments,2028,exports,0.0
base,line,c3,garments,2028,imported_inputs,1440000.0
base,line,c3,garments,2028,forgone_exports,0.0
base,line,c3,garments,2028,net_fx,1440000.0
base,line,c3,garments,2028,jobs,1200.0
base,line,c3,garments,2028,investment,7500000.0
base,line,c3,garments,2028,capital_goods_imports,5250000.0
base,line,c3,garments,2028,tax_gross,40764.70588235294
base,line,c3,garments,2028,customs_forgone,92160.0
base,line,c3,garments,2028,tax_revenue,-51395.29411764706
base,line,c3,garments,2029,volume,2000.0
base,line,c3,garments,2029,gross_output,9600000.0
base,line,c3,garments,2029,value_added,3840000.0
base,line,c3,garments,2029,indirect_va,384000.0
base,line,c3,garments,2029,induced_va,628941.1764705883
base,line,c3,garments,2029,total_va,4852941.176470588
base,line,c3,garments,2029,household_income,2911764.705882353
base,line,c3,garments,2029,import_substitution,9600000.0
base,line,c3,garments,2029,exports,0.0
base,line,c3,garments,2029,imported_inputs,4800000.0
base,line,c3,garments,2029,forgone_exports,0.0
base,line,c3,garments,2029,net_fx,4800000.0
base,line,c3,garments,2029,jobs,2800.0
base,line,c3,garments,2029,investment,9999999.999999998
base,line,c3,garments,2029,capital_goods_imports,6999999.999999998
base,line,c3,garments,2029,tax_gross,135882.35294117648
base,line,c3,garments,2029,customs_forgone,307200.0
base,line,c3,garments,2029,tax_revenue,-171317.64705882352
base,line,c3,garments,2030,volume,3800.0
base,line,c3,garments,2030,gross_output,18240000.0
base,line,c3,garments,2030,value_added,7296000.0
base,line,c3,garments,2030,indirect_va,729600.0
base,line,c3,garments,2030,induced_va,1194988.2352941178
base,line,c3,garments,2030,total_va,9220588.235294119
base,line,c3,garments,2030,household_income,5532352.941176471
base,line,c3,garments,2030,import_substitution,18240000.0
base,line,c3,garments,2030,exports,0.0
base,line,c3,garments,2030,imported_inputs,9120000.0
base,line,c3,garments,2030,forgone_exports,0.0
base,line,c3,garments,2030,net_fx,9120000.0
base,line,c3,garments,2030,jobs,4800.0
base,line,c3,garments,2030,investment,12500000.0
base,line,c3,garments,2030,capital_goods_imports,8750000.0
base,line,c3,garments,2030,tax_gross,258176.47058823533
base,line,c3,garments,2030,customs_forgone,583680.0
base,line,c3,garments,2030,tax_revenue,-325503.5294117647
base,line,c3,garments,2031,volume,5600.0
base,line,c3,garments,2031,gross_output,26880000.0
base,line,c3,garments,2031,value_added,10752000.0
base,line,c3,garments,2031,indirect_va,1075200.0
base,line,c3,garments,2031,induced_va,1761035.2941176472
base,line,c3,garments,2031,total_va,13588235.294117648
base,line,c3,garments,2031,household_income,8152941.176470589
base,line,c3,garments,2031,import_substitution,26880000.0
base,line,c3,garments,2031,exports,0.0
base,line,c3,garments,2031,imported_inputs,13440000.0
base,line,c3,garments,2031,forgone_exports,0.0
base,line,c3,garments,2031,net_fx,13440000.0
base,line,c3,garments,2031,jobs,6400.0
base,line,c3,garments,2031,investment,10000000.000000004
base,line,c3,garments,2031,capital_goods_imports,7000000.000000002
base,line,c3,garments,2031,tax_gross,380470.58823529416
base,line,c3,garments,2031,customs_forgone,860160.0
base,line,c3,garments,2031,tax_revenue,-479689.41176470584
base,line,c3,garments,2032,volume,7200.0
base,line,c3,garments,2032,gross_output,34560000.0
base,line,c3,garments,2032,value_added,13824000.0
base,line,c3,garments,2032,indirect_va,1382400.0
base,line,c3,garments,2032,induced_va,2264188.235294118
base,line,c3,garments,2032,total_va,17470588.23529412
base,line,c3,garments,2032,household_income,10482352.94117647
base,line,c3,garments,2032,import_substitution,34560000.0
base,line,c3,garments,2032,exports,0.0
base,line,c3,garments,2032,imported_inputs,17280000.0
base,line,c3,garments,2032,forgone_exports,0.0
base,line,c3,garments,2032,net_fx,17280000.0
base,line,c3,garments,2032,jobs,8000.0
base,line,c3,garments,2032,investment,9999999.999999998
base,line,c3,garments,2032,capital_goods_imports,6999999.999999998
base,line,c3,garments,2032,tax_gross,489176.4705882353
base,line,c3,garments,2032,customs_forgone,1105920.0
base,line,c3,garments,2032,tax_revenue,-616743.5294117647
base,line,c3,aromatics,2028,volume,78.75
base,line,c3,aromatics,2028,gross_output,756000.0
base,line,c3,aromatics,2028,value_added,264600.0
base,line,c3,aromatics,2028,indirect_va,108864.0
base,line,c3,aromatics,2028,induced_va,55607.691176470595
base,line,c3,aromatics,2028,total_va,429071.6911764706
base,line,c3,aromatics,2028,household_income,257443.01470588235
base,line,c3,aromatics,2028,import_substitution,37800.0
base,line,c3,aromatics,2028,exports,718200.0
base,line,c3,aromatics,2028,imported_inputs,37800.0
base,line,c3,aromatics,2028,forgone_exports,340200.0
base,line,c3,aromatics,2028,net_fx,378000.0
base,line,c3,aromatics,2028,jobs,18.0
base,line,c3,aromatics,2028,investment,675000.0
base,line,c3,aromatics,2028,capital_goods_imports,472499.99999999994
base,line,c3,aromatics,2028,tax_gross,12014.007352941177
base,line,c3,aromatics,2028,customs_forgone,1209.6000000000001
base,line,c3,aromatics,2028,tax_revenue,10804.407352941176
base,line,c3,aromatics,2029,volume,262.5
base,line,c3,aromatics,2029,gross_output,2520000.0
base,line,c3,aromatics,2029,value_added,882000.0
base,line,c3,aromatics,2029,indirect_va,362880.0
base,line,c3,aromatics,2029,induced_va,185358.97058823533
base,line,c3,aromatics,2029,total_va,1430238.9705882354
base,line,c3,aromatics,2029,household_income,858143.3823529412
base,line,c3,aromatics,2029,import_substitution,126000.0
base,line,c3,aromatics,2029,exports,2394000.0
base,line,c3,aromatics,2029,imported_inputs,126000.0
base,line,c3,aromatics,2029,forgone_exports,1134000.0
base,line,c3,aromatics,2029,net_fx,1260000.0
base,line,c3,aromatics,2029,jobs,42.0
base,line,c3,aromatics,2029,investment,900000.0
base,line,c3,aromatics,2029,capital_goods_imports,630000.0
base,line,c3,aromatics,2029,tax_gross,40046.691176470595
base,line,c3,aromatics,2029,customs_forgone,4032.0
base,line,c3,aromatics,2029,tax_revenue,36014.691176470595
base,line,c3,aromatics,2030,volume,498.75
base,line,c3,aromatics,2030,gross_output,4788000.0
base,line,c3,aromatics,2030,value_added,1675800.0
base,line,c3,aromatics,2030,indirect_va,689472.0
base,line,c3,aromatics,2030,induced_va,352182.0441176471
base,line,c3,aromatics,2030,total_va,2717454.044117647
base,line,c3,aromatics,2030,household_income,1630472.4264705882
base,line,c3,aromatics,2030,import_substitution,239400.0
base,line,c3,aromatics,2030,exports,4548600.0
base,line,c3,aromatics,2030,imported_inputs,239400.0
base,line,c3,aromatics,2030,forgone_exports,2154600.0
base,line,c3,aromatics,2030,net_fx,2394000.0
base,line,c3,aromatics,2030,jobs,72.0
base,line,c3,aromatics,2030,investment,1125000.0
base,line,c3,aromatics,2030,capital_goods_imports,787500.0
base,line,c3,aromatics,2030,tax_gross,76088.71323529413
base,line,c3,aromatics,2030,customs_forgone,7660.8
base,line,c3,aromatics,2030,tax_revenue,68427.91323529412
base,line,c3,aromatics,2031,volume,735.0
base,line,c3,aromatics,2031,gross_output,7056000.0
base,line,c3,aromatics,2031,value_added,2469600.0
base,line,c3,aromatics,2031,indirect_va,1016064.0
base,line,c3,aromatics,2031,induced_va,519005.11764705885
base,line,c3,aromatics,2031,total_va,4004669.117647059
base,line,c3,aromatics,2031,household_income,2402801.470588235
base,line,c3,aromatics,2031,import_substitution,352800.0
base,line,c3,aromatics,2031,exports,6703200.0
base,line,c3,aromatics,2031,imported_inputs,352800.0
base,line,c3,aromatics,2031,forgone_exports,3175200.0
base,line,c3,aromatics,2031,net_fx,3528000.0
base,line,c3,aromatics,2031,jobs,96.0
base,line,c3,aromatics,2031,investment,900000.0000000003
base,line,c3,aromatics,2031,capital_goods_imports,630000.0000000002
base,line,c3,aromatics,2031,tax_gross,112130.73529411765
base,line,c3,aromatics,2031,customs_forgone,11289.6
base,line,c3,aromatics,2031,tax_revenue,100841.13529411764
base,line,c3,aromatics,2032,volume,945.0
base,line,c3,aromatics,2032,gross_output,9072000.0
base,line,c3,aromatics,2032,value_added,3175200.0
base,line,c3,aromatics,2032,indirect_va,1306368.0
base,line,c3,aromatics,2032,induced_va,667292.2941176471
base,line,c3,aromatics,2032,total_va,5148860.294117647
base,line,c3,aromatics,2032,household_income,3089316.1764705884
base,line,c3,aromatics,2032,import_substitution,453600.0
base,line,c3,aromatics,2032,exports,8618400.0
base,line,c3,aromatics,2032,imported_inputs,453600.0
base,line,c3,aromatics,2032,forgone_exports,4082400.0
base,line,c3,aromatics,2032,net_fx,4536000.0
base,line,c3,aromatics,2032,jobs,120.0
base,line,c3,aromatics,2032,investment,899999.9999999999
base,line,c3,aromatics,2032,capital_goods_imports,629999.9999999999
base,line,c3,aromatics,2032,tax_gross,144168.08823529413
base,line,c3,aromatics,2032,customs_forgone,14515.2
base,line,c3,aromatics,2032,tax_revenue,129652.88823529413
base,line,c3,stoves,2028,volume,11250.0
base,line,c3,stoves,2028,gross_output,315000.0
base,line,c3,stoves,2028,value_added,78750.0
base,line,c3,stoves,2028,indirect_va,50400.0
base,line,c3,stoves,2028,induced_va,19230.055147058825
base,line,c3,stoves,2028,total_va,148380.05514705883
base,line,c3,stoves,2028,household_income,89028.03308823529
base,line,c3,stoves,2028,import_substitution,157500.0
base,line,c3,stoves,2028,exports,0.0
base,line,c3,stoves,2028,imported_inputs,110250.0
base,line,c3,stoves,2028,forgone_exports,0.0
base,line,c3,stoves,2028,net_fx,47250.0
base,line,c3,stoves,2028,jobs,42.0
base,line,c3,stoves,2028,investment,300000.0
base,line,c3,stoves,2028,capital_goods_imports,210000.0
base,line,c3,stoves,2028,tax_gross,4154.641544117647
base,line,c3,stoves,2028,customs_forgone,5040.0
base,line,c3,stoves,2028,tax_revenue,-885.3584558823532
base,line,c3,stoves,2029,volume,37500.0
base,line,c3,stoves,2029,gross_output,1050000.0
base,line,c3,stoves,2029,value_added,262500.0
base,line,c3,stoves,2029,indirect_va,168000.0
base,line,c3,stoves,2029,induced_va,64100.18382352942
base,line,c3,stoves,2029,total_va,494600.1838235294
base,line,c3,stoves,2029,household_income,296760.11029411765
base,line,c3,stoves,2029,import_substitution,525000.0
base,line,c3,stoves,2029,exports,0.0
base,line,c3,stoves,2029,imported_inputs,367500.0
base,line,c3,stoves,2029,forgone_exports,0.0
base,line,c3,stoves,2029,net_fx,157500.0
base,line,c3,stoves,2029,jobs,98.0
base,line,c3,stoves,2029,investment,400000.0
base,line,c3,stoves,2029,capital_goods_imports,280000.0
base,line,c3,stoves,2029,tax_gross,13848.805147058823
base,line,c3,stoves,2029,customs_forgone,16800.0
base,line,c3,stoves,2029,tax_revenue,-2951.1948529411766
base,line,c3,stoves,2030,volume,71250.0
base,line,c3,stoves,2030,gross_output,1994999.9999999998
base,line,c3,stoves,2030,value_added,498749.99999999994
base,line,c3,stoves,2030,indirect_va,319200.0
base,line,c3,stoves,2030,induced_va,121790.3492647059
base,line,c3,stoves,2030,total_va,939740.3492647059
base,line,c3,stoves,2030,household_income,563844.2095588235
base,line,c3,stoves,2030,import_substitution,997499.9999999999
base,line,c3,stoves,2030,exports,0.0
base,line,c3,stoves,2030,imported_inputs,698249.9999999999
base,line,c3,stoves,2030,forgone_exports,0.0
base,line,c3,stoves,2030,net_fx,299250.0
base,line,c3,stoves,2030,jobs,168.0
base,line,c3,stoves,2030,investment,500000.0
base,line,c3,stoves,2030,capital_goods_imports,350000.0
base,line,c3,stoves,2030,tax_gross,26312.729779411766
base,line,c3,stoves,2030,customs_forgone,31919.999999999996
base,line,c3,stoves,2030,tax_revenue,-5607.270220588231
base,line,c3,stoves,2031,volume,105000.0
base,line,c3,stoves,2031,gross_output,2940000.0
base,line,c3,stoves,2031,value_added,735000.0
base,line,c3,stoves,2031,indirect_va,470400.0
base,line,c3,stoves,2031,induced_va,179480.51470588238
base,line,c3,stoves,2031,total_va,1384880.5147058824
base,line,c3,stoves,2031,household_income,830928.3088235294
base,line,c3,stoves,2031,import_substitution,1470000.0
base,line,c3,stoves,2031,exports,0.0
base,line,c3,stoves,2031,imported_inputs,1028999.9999999999
base,line,c3,stoves,2031,forgone_exports,0.0
base,line,c3,stoves,2031,net_fx,441000.0000000001
base,line,c3,stoves,2031,jobs,224.0
base,line,c3,stoves,2031,investment,400000.0000000001
base,line,c3,stoves,2031,capital_goods_imports,280000.00000000006
base,line,c3,stoves,2031,tax_gross,38776.654411764706
base,line,c3,stoves,2031,customs_forgone,47040.0
base,line,c3,stoves,2031,tax_revenue,-8263.345588235294
base,line,c3,stoves,2032,volume,135000.0
base,line,c3,stoves,2032,gross_output,3779999.9999999995
base,line,c3,stoves,2032,value_added,944999.9999999999
base,line,c3,stoves,2032,indirect_va,604799.9999999999
base,line,c3,stoves,2032,induced_va,230760.66176470587
base,line,c3,stoves,2032,total_va,1780560.6617647056
base,line,c3,stoves,2032,household_income,1068336.3970588234
base,line,c3,stoves,2032,import_substitution,1889999.9999999998
base,line,c3,stoves,2032,exports,0.0
base,line,c3,stoves,2032,imported_inputs,1322999.9999999998
base,line,c3,stoves,2032,forgone_exports,0.0
base,line,c3,stoves,2032,net_fx,567000.0
base,line,c3,stoves,2032,jobs,280.0
base,line,c3,stoves,2032,investment,399999.99999999994
base,line,c3,stoves,2032,capital_goods_imports,279999.99999999994
base,line,c3,stoves,2032,tax_gross,49855.698529411755
base,line,c3,stoves,2032,customs_forgone,60479.99999999999
base,line,c3,stoves,2032,tax_revenue,-10624.301470588238
base,line,c3,pellets,2028,volume,2100.0
base,line,c3,pellets,2028,gross_output,126000.0
base,line,c3,pellets,2028,value_added,37800.0
base,line,c3,pellets,2028,indirect_va,52416.0
base,line,c3,pellets,2028,induced_va,13432.897058823532
base,line,c3,pellets,2028,total_va,103648.89705882352
base,line,c3,pellets,2028,household_income,62189.33823529411
base,line,c3,pellets,2028,import_substitution,0.0
base,line,c3,pellets,2028,exports,0.0
base,line,c3,pellets,2028,imported_inputs,6300.0
base,line,c3,pellets,2028,forgone_exports,0.0
base,line,c3,pellets,2028,net_fx,-6300.0
base,line,c3,pellets,2028,jobs,24.0
base,line,c3,pellets,2028,investment,900000.0
base,line,c3,pellets,2028,capital_goods_imports,630000.0
base,line,c3,pellets,2028,tax_gross,2902.1691176470586
base,line,c3,pellets,2028,customs_forgone,0.0
base,line,c3,pellets,2028,tax_revenue,2902.1691176470586
base,line,c3,pellets,2029,volume,7000.0
